date,bloomberg_url,title,author,content,article_date
2024-04-30,https://www.bloomberg.co.jp/news/articles/2024-04-30/SCQCVQT0G1KW00,マスク氏、インド訪問延期後に訪中－中国のシグナル発信には好都合,著者情報なし,"電気自動車（ＥＶ）メーカー、米テスラのイーロン・マスク最高経営責任者（ＣＥＯ）には即効薬が必要だった。約１週間前にインドのモディ首相と会うのを取りやめることを決めたマスク氏が28日、予告なしに中国を訪問した。
マスク氏は北京で李強首相ら中国政府の要人と会談。突然の訪中が実を結び、テスラはより高度な運転支援機能を中国で展開する暫定的な承認を確保した。同社にとって米国に次ぐ２番目に重要な市場である中国で売上高を押し上げる可能性がある。
テスラはここ１年半ほど、中国での利益を完全に帳消しにしかねない水準まで値下げを繰り返していた。テスラの株価は29日の米株式市場で15％高となった。
このタイミングは中国にとっても好都合だった。規制強化やデフレ危機にもかかわらず、中国経済は引き続きビジネスにオープンだと政府は外国人投資家を説得しようとしている。マスク氏は約１週間前、テスラでの非常に重要な責務に対処する必要があるとして、予定していたインド訪問を延期したばかりだ。
香港中文大学深圳校国際事務研究院（ＩＩＡ）の規制・グローバルガバナンスセンターを率いるユー・チュアンマン氏はマスク氏の訪中について、「中央と地方の政府が外国からの投資に対してよりオープンになりたいと考えている大きな構図の一環だ」と指摘。
米国では中国の字節跳動（バイトダンス）に動画共有アプリ「TikTok（ティックトック）」の米事業売却を義務付ける法律が成立したばかりだが、中国は米国を代表するような企業を歓迎しているというアピールにもなる。
ユー氏は「中国政府側が海外投資家を受け入れたり、歓迎したりしているが、米国ではその逆だと、いかに米中が異なるかという中国が発するシグナルと考えられる」と語った。
原題：Musk’s Trip to Beijing After India Snub Shows Power of China（抜粋）
— 取材協力 Linda Lew, Sarah Zheng, Ruchi Bhatia, Bhuma Shrivastava, Advait Palepu and Craig Trudell",2024年4月30日 14:14 JST
2024-04-30,https://www.bloomberg.co.jp/news/articles/2024-04-30/SCQMD3T0G1KW00,英銀ＨＳＢＣ、クインＣＥＯが５年近くで退任へ－後任探しに着手,著者情報なし,"英銀ＨＳＢＣホールディングスはノエル・クイン最高経営責任者（ＣＥＯ）が経営トップ就任から５年近くで退任することを明らかにした。欧州最大の銀行である同行の次期ＣＥＯ探しが始まった。
30日の発表文によると、取締役会は後任探しの正式プロセスに着手し、社内外の候補者を検討中。クイン氏は円滑で秩序ある移行を確実にすべく、後任探しの間は同行にとどまるという。
クイン氏は在任中、一連の戦略的見直しを主導。米国やフランスなどの欧米先進国市場への投資を縮小する一方で、アジア事業への投資を強化する計画を進めた。
2019年８月にジョン・フリント前ＣＥＯが更迭された後、クイン氏は数カ月間にわたり暫定ＣＥＯとして同行を率いて、20年３月に正式なＣＥＯに任命されていた。
クイン氏は発表文で「集中した５年間を経て、私にはプライベートとビジネスのより良いバランスを取るいい時期が来た」とコメントした。
ＨＳＢＣは30日に１－３月（第１四半期）決算も発表した。税引き前利益は1.8％減の126億5000万ドル（約１兆9800億円）となり、コンセンサス予想の126億ドルを上回った。同行は30億ドル規模の新たな自社株買い計画も明らかにした。
原題：HSBC CEO Quinn Unexpectedly Steps Down After Almost 5 Years (1)(抜粋)",2024年4月30日 13:38 JST
2024-04-30,https://www.bloomberg.co.jp/news/articles/2024-04-29/SCJFU9T1UM0W00,債券は大幅高、日銀の国債買い入れ継続や米長期金利低下で買い優勢,著者情報なし,"30日の債券相場は大幅高。米国の長期金利が連日で低下したことや、日本銀行が前週の金融政策決定会合で国債買い入れ運営方針の現状維持を決めたことを受けて、買いが優勢となった。
岡三証券の長谷川直也チーフ債券ストラテジストは、決定会合で国債買い入れ減額も長期的な減額示唆もなかったほか、植田和男総裁は会見で円安進行でも基調的な物価見通しに影響はないとし、円安対応の早期引き締め観測も後退したと指摘。「賃金や物価のデータから正常化観測が高まる感じではない。しばらく買い入れ減額はないだろうから、債券残高を積んでおきたい動きが肯定されやすい」と述べた。
もっとも、日銀展望リポートや植田総裁の追加利上げに前向きな発言があり、投資家としても金利低下を追って買い進むのは難しいとも指摘した。
新発10年債利回りは一時5.5ベーシスポイント（ｂｐ）低い0.865％に低下。中期ゾーンの利回りも大きく低下しており、新発２年債利回りは一時3.5ｂｐ低い0.26％に下げた。ニッセイアセットマネジメント戦略運用部の三浦英一郎専門部長は「円安進行で早期利上げ観測が出ていたが、為替介入とみられる動きがあり、財務省マターになったということで、７月利上げ観測がやや後退したことが要因ではないか」と述べた。
日銀は30日午後５時に５月の国債買い入れオペ予定を公表する。25、26日に開いた決定会合では政策の現状維持を決め、公表文に「３月の金融政策決定会合で決定された方針に沿って実施する」と記した。買い入れ額のレンジを切り下げるかどうかが注目される。
ＢＮＰパリバ証券の井川雄亮マーケットストラテジストは「決定会合の様子を見る限り、例外的に四半期末以外でのレンジ変更をする必然性があるようには思えない」と指摘。「５月に入ってもオペ通知額が据え置かれる可能性も排除できない」との見方を示した。
(５月13日から債券市況は内容を拡充して配信します。午前の市場別動向に加え、午後からは株式・為替動向を追加した【日本市況】として国内の主要市場の動向を横断的に配信する予定です。ご不明な点やご質問等がある場合はihazama@bloomberg.netまでご連絡ください）",2024年4月30日 7:52 JST
2024-05-01,https://www.bloomberg.co.jp/news/articles/2024-05-01/SCSNZYT0AFB400,【ＦＯＭＣ】予想していたほどタカ派的でなかった－市場関係者の見方,著者情報なし,"米連邦公開市場委員会（ＦＯＭＣ）は４月30日と５月１日に開催した定例会合で、主要政策金利を据え置くことを決定した。決定は全会一致で金利据え置きは６会合連続となる。ＦＯＭＣはインフレについて再び懸念していることを示唆し、利下げ開始には物価上昇ペースが鈍化していることを示すさらなる証拠が必要だとあらためて指摘した。
ＦＯＭＣ、政策金利据え置き－インフレ沈静化の進展は失速
これについての市場関係者の見方は以下の通り。
◎ＦＨＮファイナンシャルのクリス・ロウ氏：
◎ルネサンス・マクロ・リサーチのニール・ダッタ氏：
◎ｅＴｏｒｏ（イートロ）のブレット・ケンウェル氏：
◎ バンクレートのグレッグ・マクブライド氏：
◎ＬＰＬファイナンシャルのクインシー・クロスビー氏：
◎エバコアのクリシュナ・グハ氏：
◎ブランディワイン・グローバル・インベストメント・マネジメントのジャック・マッキンタイア氏：
◎インタラクティブ・ブローカーズのスティーブ・ソスニック氏：
◎カーソン・グループのソヌ・バーギーズ氏：
◎クリアブリッジ・インベストメンツのジョシュア・ジャムナー氏：
◎ゴールドマン・サックス・アセット・マネジメントのホイットニー・ワトソン氏：
◎プリンシパル・アセット・マネジメントのシーマ・シャー氏：
◎ＢＭＯキャピタル・マーケッツのイアン・リンジェン氏：
◎ダブルライン・キャピタルのジェフリー・ガンドラック氏：
原題：Treasuries Rally With Fed Not as Hawkish as Feared: Markets Wrap、DoubleLine’s Gundlach Thinks Base Case for 2024 Is One Rate Cut（抜粋）
— 取材協力 Ryoji Uchida, Rumi Shiohara, Akiko Nishimae and Fumihiko Kasahara",2024年5月2日 7:18 JST
2024-05-01,https://www.bloomberg.co.jp/news/articles/2024-05-01/SCTYRWT1UM0W00,アステラ薬、米ポセイダとライセンス契約－細胞プログラムで共同研究,著者情報なし,アステラス製薬は２日、完全子会社であるXyphos Biosciencesを通じて、米バイオ医薬品企業ポセイダ・セラピューティクスと、両社の細胞医療プラットフォームを組み合わせた新規convertibleCAR細胞プログラムに関する共同研究とライセンス契約を締結したと発表した。,2024年5月2日 8:53 JST
2024-05-01,https://www.bloomberg.co.jp/news/articles/2024-05-01/SCTOZ7T0G1KW00,米ＦＲＢ、６月からバランスシート圧縮のペースを減速－市場に配慮,著者情報なし,"米連邦公開市場委員会（ＦＯＭＣ）は１日、量的引き締め（ＱＴ）として知られるバランスシート圧縮のペースを６月から減速させると発表した。米国債のランオフ（償還に伴う保有証券減少）のペースは現在、月間最大600億ドル（約９兆3000億円）相当だが、この上限を６月から250億ドルに減らす。短期市場金利への圧力の緩和などを図った措置だ。
住宅ローン担保証券（ＭＢＳ）のランオフペースについては、現行の月間最大350億ドル相当を維持するとした。
市場関係者は米国債のランオフの上限が月300億ドルに引き下げられると予想していた。上限が予想より低く設定されたことは米国債の一般への発行規模がさらに小さくなることを意味するため、発表後の米国債上昇に寄与した。また、大方の予想通り金利が据え置かれ、パウエル連邦準備制度理事会（ＦＲＢ）議長がＦＯＭＣの次の動きが利上げとなる可能性は低いと述べたことも米国債を押し上げた。
パウエル議長は記者会見で、エージェンシー債の償還元本が現在月約150億ドルであることから、ポートフォリオのランオフ総額は月約400億ドルになるとした上で、「ランオフのペース減速を決めたからといって、バランスシートの最終的な圧縮幅が小さくなるわけではなく、最終的な水準により緩やかに近づけるということだ」と説明した。
ＦＯＭＣ、政策金利据え置き－インフレ沈静化の進展は失速
ＦＲＢは2022年６月からＱＴを進めてきた。米国債とＭＢＳのランオフを徐々に増やし、合計のランオフは月950億ドルに達していた。
３月19、20両日に開かれた前回のＦＯＭＣ会合議事要旨によると、大半の当局者はこのプロセスは順調に進んでいるとみているものの、前回、バランスシートの縮小を進めた19年に市場の混乱を招いたことから、さらなるランオフには慎重なアプローチで臨むことが適切だと「幅広く評価」していた。
市場参加者は当局者がＦＲＢの７兆4000億ドルのポートフォリオをどこまで圧縮すれば、19年に見られたような懸念すべき亀裂が生じ始めるのか考えてきた。しかし今のところ、短期金融市場は安定しておりストレスもない。こうした状況を背景に金融当局は柔軟性をもって今後のＱＴの道筋を検討することができる。
原題：Fed to Slow Pace of Balance-Sheet Runoff Starting in June (1)（抜粋）",2024年5月2日 8:37 JST
2024-05-15,https://www.bloomberg.co.jp/news/articles/2024-05-15/SDJRFFT0AFB400,パラマウント、アマゾンとメディア事業の提携拡大巡り協議－関係者,著者情報なし,"米映画・テレビ大手パラマウント・グローバルは、アマゾン・ドット・コムと両社のメディア事業の提携拡大について協議した。事情に詳しい複数の関係者が明らかにした。
非公開協議だとして関係者が匿名で語ったところでは、交渉が進展しない可能性はあるが、チャンネルのバンドル販売が協議対象に含まれているという。広告についても話し合われたと関係者１人が語った。
パラマウントは米コムキャストともストリーミング合弁事業に関して協議している。
パラマウントのストリーミングサービス「パラマウントプラス（Paramount +）」は、既にアマゾンのオンラインストア「チャンネルズ」で人気の選択肢の一つ。パラマウントはまた、アマゾンのストリーミングサービス「プライム・ビデオ」にヒット作「リーチャー」や「ジャック・ライアン」などのテレビ番組を提供している。
ＣＢＳやＭＴＶなどのメディア事業を傘下に持つパラマウントは、支配株主であるシャリー・レッドストーン氏からの事業買収を巡り、独立系映画・テレビプロデューサーのデービッド・エリソン氏のほか、ソニーグループとタッグを組む米投資会社アポロ・グローバル・マネジメントから提案を受けている。
原題：Paramount Holds Talks With Amazon About Expanded Partnership（抜粋）",2024年5月16日 8:36 JST
2024-05-15,https://www.bloomberg.co.jp/news/articles/2024-05-15/SDJSU8T0AFB400,日銀利上げは0.5％止まり、国債買い入れ減額を優先－米アライアンス,著者情報なし,"米資産運用大手アライアンス・バーンスタインの橋本雄介ポートフォリオ・マネジャーは、日本銀行の利上げは異次元緩和の下で膨らんだバランスシートが制約になり、0.5％程度にとどまるとみている。日銀は利上げより国債買い入れの減額を優先し、早ければ６月の金融政策決定会合で減額を決定すると予想する。
日銀は13日に、市場の意表を突いて残存期間５年超10年以下の国債買い入れを減額した。橋本氏は17日の定例買い入れでも３年超５年以下を減額し、６月か７月の決定会合で「これまでとおおむね同程度の金額」（月間買い入れ額６兆円程度）としている買い入れ額を５兆円程度に引き下げると読む。
パシフィック・インベストメント・マネジメント（ＰＩＭＣＯ）やバンガード・グループなど一部の海外債券運用大手は年内に複数回の利上げを見込んでいるが、アライアンスは日銀の巨大なバランスシートが利上げを妨げるとみており、早期かつハイペースな利上げ論とは一線を画している。
日銀利上げ、バンガードも市場上回る回数見込む－ピムコに追随
利上げよりも国債買い入れ減額を日銀が優先すると橋本氏が考えるのは、0.5％ポイント以上の利上げを行うと、日銀当座預金の超過準備に対する利払い費が利息などの収入を上回るためだ。
「昨年から欧州でも中央銀行の利払い費がメディアに取り上げられて問題になっている」と同氏は指摘。日銀の収支が赤字になっても理論的には全く問題がないが、バランスシートが欧州とは比較にならないほど大きい日銀としては「非常に気にしているのではないか」と語る。日銀のバランスシートは10日時点で758兆円。うち長期国債保有額は589兆円に上る。
日銀は３月のマイナス金利解除により政策手段を短期金利に統一。国債の買い入れは経済・物価情勢に基づく政策判断と切り離し、市場動向や国債需給などを踏まえて判断するとしている。しかし、橋本氏は４月の展望リポートを踏まえると「現実問題として切り離すことはできない」と言う。
展望リポートのＢＯＸ６で日銀は「国債買い入れがイールドカーブに及ぼす影響」について、日銀が巨額の国債を保有することによるストック効果を中心に「均してみればおおむね１％程度の長期金利押し下げ効果がみられたことが示唆された」と分析している。
さらに、決定会合の公表文で長期金利が急激に上昇する場合は「機動的に買い入れ額の増額や指し値オペ」などを実施すると表明したことについて、英語版では日本語版にないイールドカーブコントロール（長短金利操作）という言葉を用いて、その上限設定と似た経路で長期金利安定に寄与している面があると記述した。
橋本氏は「日銀は利上げによる利払いが始まる前になるべく買い入れ減額を進め、利上げを行うためののりしろを作らなければならない」と指摘。追加利上げは早くとも10月と予想する一方で、買い入れの減額については今秋に４兆円程度に引き下げられると予想する。
日銀の国債買い入れ減額により利回り曲線はスティープ（傾斜）化するとみるが、2013年に始まった異次元緩和以降、国債保有残高を減らしてきた国内の金融機関を中心とした残高復元の動きが相殺し、年内の10年金利は１％、30年金利は２％を中心とするレンジを想定している。",2024年5月16日 8:10 JST
2024-05-15,https://www.bloomberg.co.jp/news/articles/2024-05-15/SDJPKYT1UM0W00,ブラックストーン、4.5億ドル相当のローン債権売却目指す－値引きで,著者情報なし,"米投資会社ブラックストーンのクレジット部門は、約４億5000万ドル（約700億円）相当のローン債権売却を目指していることが、事情に詳しい複数の関係者の話で分かった。対象にはディストレスト債権も含まれる。比較的古いファンドの投資家に流動性を提供する狙いがあるという。
ブラックストーンは2017年にニュースター・ファイナンシャルからローンポートフォリオを24億ドルで購入した。再投資の機会は過ぎており、ブラックストーンは残っているローン債権を売却する方向だ。関係者が部外秘を理由に匿名で語った。
関係者の１人によれば、同社はポートフォリオを巡り、エバコアと連携している。ポートフォリオは旅行ポイントプログラムのアリビアやアメリカン・アチーブメント、ＢＭＣソフトウエア、チャーター・コミュニケーションズの債務などで構成されるという。
取引はまだ完了していないが、ブラックストーンはポートフォリオを額面１ドル当たり約60セントで評価する応札を選んだと関係者は語った。
ブラックストーンとエバコアの担当者はコメントを控えた。
イグジット（経営者・出資者の保有株売却による投資資金回収）や資産売却の環境が厳しくなる中で投資家は流動性を求めており、プライベート投資のセカンダリー取引は拡大している。投資銀行ＰＪＴパートナーズの市場リポートによれば、今年のセカンダリー取引額は少なくとも1350億ドルと、前年比で約17％増加する見込み。
原題：Blackstone Seeks to Offload $450 Million of Credit at a Discount（抜粋）",2024年5月16日 7:57 JST
2024-05-16,https://www.bloomberg.co.jp/news/articles/2024-05-16/SDLM45T1UM0W00,ヘッジファンドもビットコインＥＴＦに投資－ミレニアムやポイント72,著者情報なし,"暗号資産（仮想通貨）ビットコイン上場投資信託（ＥＴＦ）投資に動いているのは個人投資家だけではない。実現に10年超を要して待望のデビューとなったＥＴＦに、ヘッジファンドや年金基金、金融機関も資金を振り向けていることは今や明らかだ。
ビットコイン現物のＥＴＦ、ウォール街席巻－歴史的デビュー活況呈す
最も名の知れた買い手の一角に、少なくとも４本のビットコインＥＴＦで約20億ドル（約3100億円）相当の投資口を保有していたミレニアム・マネジメントや、スティーブ・コーエン氏のポイント72アセット・マネジメント、エリオット・インベストメント・マネジメントといったヘッジファンドがある。
その他にもウィスコンシン州投資委員会（ＳＷＩＢ）からモントリオール銀行まで買い手はさまざまだ。投資している企業の地域も香港からケイマン諸島、プエルトリコ、スイスまで多岐にわたる。
15日の期限までに米証券取引委員会（ＳＥＣ）に提出された１－３月（第１四半期）株式保有報告書（フォーム13Ｆ）をブルームバーグが分析したところ、約1000の申告者がビットコインＥＴＦを保有していた。シタデル・セキュリティーズなどこうしたＥＴＦのマーケットメーカーやクオンツ取引を手掛けるサスケハナ・インターナショナル・グループもＥＴＦ保有を報告した。
報告書は第１四半期末時点のスナップショットにすぎず、資金運用会社がＥＴＦを保有していた理由は確認しなければ分からない。全員がビットコイン強気派というわけではないだろう。ビットコインの変動性を利用した利益確保やデリバティブ（金融派生商品）のショートポジション解消のための取引の一環で投資に動いたケースもあったと考えられる。
現物と先物との価格差を利用して利益を得る「ベーシス取引」の一環で、ビットコインを直接取引する不便さを伴わずにＥＴＦを購入した事例もあるかもしれない。また、一部の取引戦略はモデル主導だ。つまり、こうした投資はビットコインの基本的価値に関するいかなる見方も示唆しない。
ミレニアム、ポイント72、ＳＷＩＢはコメントを控えた。その他の企業にコメントを求めたが、すぐに回答はなかった。
ただ、ビットコインＥＴＦのデビュー後で初めてとなる報告書提出から何か意味を引き出せるとすれば、いかなる理由であれ、ウォール街が世界最大のデジタル資産であるビットコインに足を踏み入れているということだ。
ＦＲＮＴファイナンシャルのステファン・ウーレット最高経営責任者（ＣＥＯ）は「13Ｆ発表は、ビットコインＥＴＦの成長が、個人トレーダーの購入だけに起因するものでないことを示している」とした上で、「ポートフォリオマネジャーや機関投資家、金融機関が所有に関して少なくとも試し始めたことは明らかだ」と分析した。
ただビットワイズ・アセット・マネジメントのマット・ホーガン最高投資責任者（ＣＩＯ）によると、個人投資家が市場に出回っているビットコインＥＴＦの大半をなお保有しているのが現状だ。
原題：Millennium, Point72 and Elliott Are Among Bitcoin ETF Buyers (1)（抜粋）
— 取材協力 Denise Cochran and Matt Mancuso",2024年5月17日 8:43 JST
2024-05-16,https://www.bloomberg.co.jp/news/articles/2024-05-16/SDKEKTT0G1KW00,中国株ラリーの波が停滞日本株を刺激か、資生堂など関連銘柄持ち直す,著者情報なし,"３月の最高値更新後にもたつく日本株とは対照的に中国株の強さが目立ち、春先までの「日本株買い・中国株売り」の逆流現象が起きている。ただ、中国経済の回復を見込む買いが資生堂やユニ・チャーム、ファナックなど日本の関連銘柄にも入り始めており、低迷相場から抜け出す原動力になる可能性が出てきた。
ＭＳＣＩチャイナ指数は１月に付けた安値から約30％反発し、特に４月中旬以降は上昇基調が強まっている。経済刺激策への期待や割安なバリュエーション、海外投資家資金の流入などが背景だ。特に直近は、中国政府が経営難の不動産開発業者から売れ残り住宅を買い取るとの観測が広がり、16日の取引で不動産株が急伸した。
中国の不動産株指数が急伸、一時13％高－政策支援への期待高まる
ＭＳＣＩジャパン指数の年初来上昇率は17％とＭＳＣＩチャイナの14％を上回るが、３月後半以降は一進一退。特に米国のハイテク株調整の流れを受けた半導体関連銘柄、国内金利の上昇懸念で有利子負債の多い陸運や建設株の下げが重しとなっている。
一方、中国株高に連動し、足元で株価が上昇基調を強めているのが中国経済への業績依存度が大きい企業群だ。中国の売上高が全体のおよそ４分の１を占める化粧品メーカーの資生堂株は、コア営業利益が市場予想を上回った第１四半期（１－３月）決算の発表後に７％強上昇。同期間の東証株価指数（ＴＯＰＩＸ）はほぼ横ばいだった。
資生堂株続伸、１－３月期コア営業利益市場予想上回り、構造改革進展
東洋証券の大塚竜太ストラテジストは「中国に関連する日本企業の株価は戻り始めている」と指摘。中国政府が現状を放置する可能性は低く、対策を講じることを考えれば、関連企業の株価は底打ち反転していくとの見方を示す。
シンガポールに拠点を置くアシンメトリック・アドバイザーズのストラテジスト、アミール・アンバーザデ氏は資生堂について、中国向け売り上げの減少は収束に向かっており、「ＮＡＲＳ（ナーズ）のようなプレステージブランドはしっかりとプラス圏に戻っている 」と話した。
生理用品・おむつメーカーのユニチャムも１－３月期の営業利益が市場予想を上回り、中国は新製品投入と販売を強化した生理用品が回復し、増益となったことを決算説明会で明らかにした。ユニチャム株も７日の決算発表以降、８％近く上昇している。
ユニチャム株９カ月ぶり上昇率、第１四半期営業利益は市場予想上回る
中国での需要低迷はファナックや安川電機、キーエンス、オムロンなど工場自動化（ＦＡ）関連企業の株価も大いに動揺させてきただけに、今後持ち直す可能性がある。安川電の小川昌寛社長は４月の決算会見で、中国の景況感や半導体市況の「底つき感は過ぎている」と述べていた。
安川電社長、中国の景況感や半導体市場は底打った－急加速の可能性も
とはいえ、中国経済の回復シナリオは世界のファンドマネジャーから完全に信頼を得ているわけではない。最新の調査では、中国に投資する日本企業の半数は今年の景気は悪化すると予想し、大半が投資を増やすつもりはないと回答した。
日本株やインド株から中国株へのシフトには時間がかかる－ソシエテＧ
ブルームバーグ・インテリジェンスの北浦岳志アナリストも「中国景気全体がまだ弱いため、回復の程度にはあまり期待できない」とみている。
海外投資家、中国株を３カ月連続で買い越し－ここ１年で最長
日本株ロング・香港株ショート取引、ファンドが解消か－ゴールドマン
日本の金融株や割安な中国株が有望－新たな米金利見通し下で選別進む
日本株急落の影で中国関連銘柄に回復の兆し、政策効果で最悪期脱出か",2024年5月17日 8:21 JST
2024-05-16,https://www.bloomberg.co.jp/news/articles/2024-05-16/SDLHQLT1UM0W00,アプライドの売上高見通し、市場予想上回るも投資家は反応薄,著者情報なし,"半導体製造装置メーカー最大手の米アプライド・マテリアルズが16日に発表した業績見通しは、株価が今年上昇した後だけに投資家には好感されなかった。
発表資料によると、５－７月（第３四半期）の売上高は約66億5000万ドル（約１兆円）の見通し。市場予想平均を上回ったものの、一部アナリストは71億3000万ドルを見込んでいた。１株利益は一部項目を除いたベースで1.83－2.19ドルの見通し。アナリスト予想平均は1.98ドルだった。
アプライドの株価は16日の米株式市場時間外取引で一時1.5％下落。通常取引終値は214.17ドルで、年初来で32％上昇していた。
２ー４月（第２四半期）の１株利益は一部項目を除いたベースで2.09ドル、売上高は66億5000万ドル。市場予想は１株利益が1.99ドル、売上高は65億2000万ドルだった。
アプライド・マテリアルズによると、人工知能（ＡＩ）プロセッサー製造用機器の需要は伸びている。一方で、インターネットに接続された家電製品と通信、自動車産業、パワー、センサーから成り同社が「ＩＣＡＰＳ」と呼ぶ分野に使われる半導体を製造する一部顧客は既に受け取った機械を設置する間、注文を一時停止しているという。
ゲーリー・ディッカーソン最高経営責任者（ＣＥＯ）は電話インタビューで、「近いうちに、ある程度消化されるだろう。今年は当社にとって大きな成長の年にはならない」と語った。ＡＩ関連チップの将来性については極めて強気だと述べた。
原題：Applied Materials Forecast Fails to Impress Following Rally (1)(抜粋)",2024年5月17日 6:00 JST
2024-05-28,https://www.bloomberg.co.jp/news/articles/2024-05-28/SE7VO9T1UM0W00,中国の習主席、若年層の雇用創出へ資源投入増やすと明言－新華社,著者情報なし,"中国の習近平国家主席は27日に開かれた党中央政治局の集団学習会で、若年層の雇用を優先し、雇用創出により多くの資源を投入すると明言した。中国国営の新華社通信が28日、報じた。
習氏は完全雇用を社会・経済発展の「優先目標」とすべきであり、大卒者の雇用を特に焦点としなければならないと発言。雇用能力の高い産業や企業の発展を国として支援すべきだと語った。
習氏はまた、高等教育のコースや科目は新しい技術や産業が生み出すニーズに合わせて柔軟に調整されるべきだと指摘。「正しい雇用観」を社会に浸透させるべきだとも述べた。メディア報道によると、若年層の間では工場労働を敬遠し、サービス業に就く傾向が強まっているという。
新華社が昨年12月に教育省のデータを引用して報じたところによると、今年、中国の雇用市場に入る新卒者は前年比２％増の1180万人近くになる見込み。昨年の夏、16－24歳の若年層失業率は過去最高を記録したが、その後、中国政府は調査対象から学生を除外するよう集計方法を変更した。
16－24歳の４月の失業率は14.7％と、３月から若干低下した。
原題：China’s Xi Pledges to Make Youth Employment a Top Priority（抜粋）
— 取材協力 John Liu and Jing Li",2024年5月29日 8:42 JST
2024-05-28,https://www.bloomberg.co.jp/news/articles/2024-05-28/SE67O2T0AFB400,対ユーロで近づく円最安値、マキタなど欧州関連銘柄には追い風も,著者情報なし,"外国為替市場の円相場は対ユーロで170円台に下落し、ユーロ導入後の最安値に近づいている。欧州での稼ぎが大きい企業にとっては、現在の為替水準が業績への追い風になる可能性もある。
円は29日、対ユーロで170円台後半で推移し、対ポンドでは一時200円66銭と、2008年８月以来の安値を付けるなど、対ドル以外でも円安が進行している。
ブルームバーグのデータを基に、時価総額が１兆円超で欧州の売上高比率が高い10社について調べ、ランキングを作成した。首位のマキタは前期（2024年３月期）の欧州売上比率が46％と過半に迫る水準だ。広報担当者は欧州でシェアトップのプロ用電動工具に加え、チェーンソーや芝刈り機なども需要が高まっていると説明する。
上位10社の今期の想定為替レートの平均は156.04円と、現在の水準と約14円の開きがある。マキタは１円の円安で営業利益に対して９億円弱の押し上げ効果を見積もるほか、キヤノンも開示資料によると、４ー12月期において１円の円安で営業利益を25億円押し上げるという。程度の差はあるが、現在の為替水準が、欧州関連銘柄の業績に対してプラスに働く部分が一定程度あると見られる。
ニッセイ基礎研究所の上野剛志上席エコノミストは、欧州企業との競争でも円安がプラスに働く余地を指摘する。日本と欧州は自動車など得意分野が重複しており、円安が進んで第三国での日本製品の値下げ余地が生まれれば、価格競争力で優位に立てると話す。
欧州での稼ぎが多い企業として、製薬・医療機器企業が目立った。塩野義製薬は抗エイズウイルス（ＨＩＶ）薬「ドルテグラビル」や薬剤耐性（ＡＭＲ）感染症の治療薬「セフィデロコル」の欧州販売が好調だ。同社の欧州売上比率の大半はイギリスが占めており、広報担当者は対ユーロ、対ポンドで円安に振れている現在の状況は収益にプラスに出ていると話す。
ただ懸念もある。キヤノンでは欧州での人件費は円建てユーロ支払いでコストが増える要因ともなり、今後の為替動向を注視するとする。マキタの広報担当者も、急激な為替変動により顧客との価格調整が増えると安定した販売ができなくなるリスクなどについて言及した。
— 取材協力 Akemi Terukina",2024年5月28日 17:59 JST
2024-05-28,https://www.bloomberg.co.jp/news/articles/2024-05-28/SE7TF3T1UM0W00,アメリカン航空グループ、利益見通し下方修正－最高商務責任者退社へ,著者情報なし,"アメリカン航空グループは最高商務責任者（ＣＣＯ）の退社を発表するとともに、夏季旅行シーズンに向かう期間の利益見通しを引き下げた。市場では不安が広がり、米航空株が軒並み売られた。
当局に28日提出された資料によると、４－６月（第２四半期）の調整後１株利益見通しは１－1.15ドルとなり、従来予想の最大1.45ドルから引き下げられた。営業利益率やコスト、主要な売上高指標の予想も下方修正された。
アメリカン航空はこれとは別に、約２年前にＣＯＯに就任した在籍20年のヴァスー・ラジャ氏が来月退任すると発表した。ラジャ氏は、国内線に重点を置くネットワーク戦略の主導者で、物議を醸している法人顧客対応見直しを推進していた。
今回の見通し下方修正と経営幹部交代を受け市場では警戒感が広がり、アメリカン航空の株価は通常取引後の時間外取引で一時8.1％下げた。他の米航空大手の株価も１％超の下落となった。
今夏の数カ月は米航空業界にとって過去最高並みの忙しさが予想されているが、アメリカン航空の発表は、そうした期間に向かう中での同社の見通し悪化を示唆するものだ。コスト高止まりで収益性は圧迫されているものの、航空各社はコロナ禍後の旺盛な需要を活用しようとしている。
同社はラジャ氏の退任理由について明らかにしていない。発表文によると、アメリカン航空の副会長兼最高戦略責任者であるスティーブン・ジョンソン氏が、現在の職務に加え商業部門を統括する。また、新ＣＯＯの人材探しも中心になって進める。
原題：American Air Cuts Profit Outlook as Commercial Chief Departs (3)（抜粋）",2024年5月29日 8:27 JST
